result,table,_time,_value,DeviceID,MeterModel,_field,_measurement
_result,5,2025-07-22 12:44:23,48127.94922,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:25,47898.73828,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:27,48259.47656,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:29,48065.73047,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:31,48123.05859,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:33,62274.16016,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:35,61883.46484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:37,59954.76953,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:39,59648.37891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:41,48944.46484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:43,48720.86328,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:45,48826.78516,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:47,49257.35938,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:49,49187.26563,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:51,49392.60156,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:53,49392.60156,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:55,66164.86719,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:57,62404.83203,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:44:59,62533.13281,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:01,62544.23438,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:03,62365.9375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:05,60469.99219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:07,60267.23047,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:09,50415.10938,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:11,49499.52734,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:13,49151.20313,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:15,49378.79688,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:17,49378.79688,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:19,48494.41797,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:21,48869.38672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:23,48883.28516,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:25,61023.89844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:27,61620.67188,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:29,61106.21094,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:31,59588.16406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:33,59397.93359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:35,56937.3125,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:37,48615.28906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:39,48694.47266,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:41,49150.05859,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:43,48843.43359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:45,48890.02344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:47,49191.07031,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:49,49294.52344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:51,49153.85547,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:53,49365.57422,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:55,49365.57422,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:57,49018.38672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:45:59,48911.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:01,48871.88672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:03,48245.87891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:05,47869.88281,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:07,47999.72656,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:09,49134.80078,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:11,49268.24609,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:13,48931.41016,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:15,50466.91406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:17,50322.58984,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:19,50111.19922,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:21,50283.0625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:23,49675.08984,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:25,50261.37891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:27,49990.53906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:29,50074.41406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:31,50074.41406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:33,49578.05469,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:35,49185.03906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:37,48922.61328,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:39,49125.24219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:41,49210.96094,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:43,49085.39063,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:45,50530.60547,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:47,62423.89453,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:49,62980.89453,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:51,62445.27344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:53,61617.16016,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:55,61285.28516,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:57,60576.87891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:46:59,60412.98828,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:01,57607.91406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:03,57928.85156,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:05,49720.51172,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:07,49720.51172,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:09,47693.06641,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:11,47156.09766,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:13,47948.58594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:15,47898.76172,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:17,48710.04297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:19,48524.21484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:21,61438.24219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:23,61719.70703,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:25,63397.09375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:27,61108.85547,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:29,60986.08203,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:31,50218.73047,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:33,50140.69922,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:35,49686.28906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:37,49488.89063,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:39,49596.98438,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:41,50220.24219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:43,49895.89844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:45,49895.89844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:47,50007.74219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:49,49242.37891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:51,48944.375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:53,49709.74609,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:55,49568.09766,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:57,49029.76563,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:47:59,49167.89844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:01,48620.32422,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:03,48126.61719,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:05,48900.39453,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:07,49733.0625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:09,49267.1875,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:11,49629.16016,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:13,50062.57031,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:15,49920.12891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:17,49290.00781,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:19,49709.31641,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:21,49291.89453,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:23,49291.89453,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:25,48916.25391,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:27,48415.55078,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:29,47917.76563,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:31,48346.63672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:33,48968.50781,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:35,48363.89844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:37,48231.11719,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:39,48218.66797,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:41,48244.13281,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:43,48685.57422,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:45,48613.33594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:47,49126.48438,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:49,48638.38281,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:51,49408.35547,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:53,49250.45313,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:55,49535.38672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:57,50047.91406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:48:59,50077.75781,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:01,50077.75781,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:03,49535.41797,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:05,50260.58203,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:07,50072.67578,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:09,49693.66406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:11,49035.21484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:13,49304.67578,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:15,49669.64063,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:17,49951.16016,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:19,59756.68359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:21,62632.04688,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:23,62516.91406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:25,62551.51953,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:27,62952.10156,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:29,59359.4375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:31,59728.92578,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:33,58183.61328,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:35,58183.61328,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:37,49423.66406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:39,49475.77734,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:41,49333.01563,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:43,49075.03906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:45,49014.95703,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:47,49065.51953,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:49,49079.5,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:51,48860.96484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:53,48787.13672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:55,48682.72266,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:57,48592.21484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:49:59,48589.23828,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:01,48751.84375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:03,48864.69922,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:05,49231.47266,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:07,48834.05469,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:09,48834.05469,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:11,61932.97266,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:13,63017.71094,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:15,62912.56641,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:17,63208.23047,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:19,63050.94141,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:21,63128.34375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:23,63017.96484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:25,60019.65625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:27,60073.15234,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:29,49077.15625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:31,49212.07031,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:33,49189.73438,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:35,49199.25,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:37,49116.54688,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:39,49305.27344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:41,49443.92188,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:43,49033.83594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:45,48361.42188,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:47,48361.42188,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:49,48389.87891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:51,48198.95313,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:53,48308.83203,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:55,48494.86328,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:57,48752.14453,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:50:59,48485.92188,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:01,48571.03906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:03,48230.92969,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:05,48809.43359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:07,50599.64063,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:09,60861.35156,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:11,61500.14844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:13,61700.23438,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:15,61838.80469,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:17,62155.67969,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:19,61900.43359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:21,62101.58594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:23,62101.58594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:25,59995.53906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:27,60768.16016,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:29,52765.87109,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:31,49840.44922,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:33,49973.14844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:35,50475.63672,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:37,62143.08984,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:39,63610.375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:41,63796.63281,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:43,76366.44531,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:45,76642.16406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:47,74254.74219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:49,71398.17969,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:51,65839.78906,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:53,54079.35156,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:55,50016.00781,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:57,50045.02344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:51:59,49706.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:01,49706.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:03,50986.98828,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:05,50699.30078,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:07,50618.08203,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:09,50284.04688,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:11,50461.58594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:13,50366.10938,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:15,50416.73047,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:17,50492.64063,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:19,50516.17188,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:21,50732.82031,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:23,50783.77344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:25,50030.84375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:27,50634.38281,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:29,50711.06641,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:31,50594.59766,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:33,50448.74609,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:35,50469.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:37,50469.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:39,50352.9375,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:41,50455.39844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:43,50489.79297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:45,50237.51953,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:47,50422.87891,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:49,50609.25,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:51,51366.05078,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:53,51156.18359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:55,51188.82031,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:57,51206.02734,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:52:59,51241.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:01,51239.59766,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:03,50463.15234,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:05,50046.99609,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:07,50360.79297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:09,50216.61328,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:11,50276.71875,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:13,50276.71875,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:15,50986.96484,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:17,50563.71094,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:19,50836.49609,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:21,51260.65625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:23,50818.83594,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:25,50634.74219,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:27,50406.0625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:29,50704.01563,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:31,49772.25,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:33,49716.08984,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:35,49813.03125,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:37,49872.76563,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:39,49859.80859,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:41,50124.73828,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:43,50056.39844,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:45,50192.12109,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:47,49761.03125,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:49,49761.03125,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:51,50271.48047,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:53,50705.96875,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:55,50612.02344,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:57,51189.10938,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:53:59,50779.83984,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:01,50215.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:03,49759.43359,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:05,49866.30469,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:07,50075.47656,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:09,49840.29297,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:11,49777.15625,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:13,49156.91406,E3510,PM8000,Apparent_Power_C,Babel
_result,5,2025-07-22 12:54:15,49117.59766,E3510,PM8000,Apparent_Power_C,Babel
